0.000333333 -0.00457778 -0.51109 -0 0 -1.07372 -0 0 -0.0226496 -0.0640889 
0.000666666 -0.00457778 -0.510648 -0 0 -0.0737189 -0 0 -0.0221181 -0.061037 
0.000999999 -0.00152593 -0.510207 -0 0 -0.0737189 -0 0 -0.0221181 -0.0427259 
0.00133333 -0.35432 -0.509766 -0 0 -0.0737189 -0 0 -0.0221181 -0.021363 
0.00166667 -0.448927 -0.509325 -0 0 -0.0737189 -0 0 -0.0221181 -0.0518815 
0.002 -0.440077 -0.508883 -0 0 -0.0737189 -0 0 -0.0221181 -0.0762963 
0.00233333 -0.458998 -0.508439 -0 0 -0.0737189 -0 0 -0.0221181 -0.0564592 
0.00266666 -0.467544 -0.507993 -0 0 -0.0737189 -0 0 -0.0221181 -0.0762963 
0.003 -0.470595 -0.507545 -0 0 -0.0737189 -0 0 -0.0221181 -0.0732444 
0.00333333 -0.482803 -0.507093 -0 0 -0.0737189 -0 0 -0.0221181 -0.0457778 
0.00366666 -0.485855 -0.506638 -0 0 -0.0737189 -0 0 -0.0221181 -0.0534074 
0.004 -0.490432 -0.506179 -0 0 -0.0737189 -0 0 -0.0221181 -0.0488296 
0.00433333 -0.492569 -0.505716 -0 0 -0.0737189 -0 0 -0.0221181 -0.0686666 
0.00466666 -0.492874 -0.505247 -0 0 -0.0737189 -0 0 -0.0221181 -0.0732444 
0.00499999 -0.492569 -0.504773 -0 0 -0.0737189 -0 0 -0.0221181 -0.0549333 
0.00533333 -0.490127 -0.495948 -0.000314159 -0.942479 -1.07372 -0 0 -0.0221181 -0.061037 
0.00566666 -0.488907 -0.495582 -0.000314159 0 -0.0737189 -0 0 -0.0221181 -0.0671407 
0.00599999 -0.498672 -0.495207 -0.000314159 0 -0.0737189 -0 0 -0.0221181 -0.0534074 
0.00633333 -0.484634 -0.494822 -0.000314159 0 -0.0737189 -0 0 -0.0221181 -0.0793481 
0.00666666 -0.492264 -0.494427 -0.000314159 0 -0.0737189 -0 0 -0.0221181 -0.0442518 
0.00699999 -0.498062 -0.494021 -0.000314159 0 -0.0737189 -0 0 -0.0221181 -0.0488296 
0.00733333 -0.491043 -0.493604 -0.000314159 0 -0.0737189 -0 0 -0.0221181 -0.0625629 
0.00766666 -0.493484 -0.484833 -0.000628319 -0.942479 -1.07372 -0 0 -0.0221181 -0.0762963 
0.00799999 -0.492264 -0.484515 -0.000628319 0 -0.0737189 -0 0 -0.0221181 -0.0625629 
0.00833332 -0.484939 -0.484182 -0.000628319 0 -0.0737189 -0 0 -0.0221181 -0.0564592 
0.00866666 -0.482192 -0.483835 -0.000628319 0 -0.0737189 -0 0 -0.0221181 -0.0427259 
0.00899999 -0.476394 -0.483473 -0.000628319 0 -0.0737189 -0 0 -0.0221181 -0.0518815 
0.00933332 -0.480056 -0.474752 -0.000942478 -0.942479 -1.07372 -0 0 -0.0221181 -0.0488296 
0.00966666 -0.473342 -0.47448 -0.000942478 0 -0.0737189 -0 0 -0.0221181 -0.0427259 
0.00999999 -0.47853 -0.474191 -0.000942478 0 -0.0737189 -0 0 -0.0221181 -0.0534074 
0.0103333 -0.473952 -0.473883 -0.000942478 0 -0.0737189 -0 0 -0.0221181 -0.0564592 
0.0106667 -0.47029 0.558203 -0.00125664 -0.942479 0.926281 -0 0 -0.0221181 -0.0579852 
0.011 -0.468459 -0.48123 -0.00125664 0 -0.0737189 -0 0 -0.0221181 -0.0549333 
0.0113333 -0.472732 0.551059 -0.00125664 0 0.926281 -0 0 -0.0221181 -0.0305185 
0.0116667 0.307016 -0.488174 -0.00125664 0 -0.0737189 -0 0 -0.0221181 -0.0442518 
0.012 -0.385144 0.544365 -0.0015708 -0.942479 0.926281 -0 0 -0.0221181 -0.0381481 
0.0123333 0.368969 -0.494623 -0.0015708 0 -0.0737189 -0 0 -0.0221181 -0.0762963 
0.0126667 -0.3708 0.538104 -0.0015708 0 0.926281 -0 0 -0.0221181 -0.0518815 
0.013 0.311594 -0.500698 -0.0015708 0 -0.0737189 -0 0 -0.0221181 -0.0564592 
0.0133333 -0.345775 0.532264 -0.00188496 -0.942479 0.926281 -0 0 -0.0221181 -0.0625629 
0.0136667 0.323801 -0.506306 -0.00188496 0 -0.0737189 -0 0 -0.0221181 -0.0656148 
0.014 -0.357372 0.526832 -0.00188496 0 0.926281 -0 0 -0.0221181 -0.0427259 
0.0143333 0.330515 -0.511565 -0.00188496 0 -0.0737189 -0 0 -0.0221181 -0.0564592 
0.0146667 -0.354625 0.521796 -0.00219911 -0.942479 0.926281 -0 0 -0.0221181 -0.0762963 
0.015 0.346385 -0.516383 -0.00219911 0 -0.0737189 -0 0 -0.0221181 -0.0503555 
0.0153333 -0.367443 0.517142 -0.00219911 0 0.926281 -0 0 -0.0221181 -0.0732444 
0.0156667 0.383618 -0.520823 -0.00251327 -0.942479 -0.0737189 -0 0 -0.0221181 -0.0549333 
0.016 -0.36195 -0.510505 -0.00251327 0 -1.07372 -0 0 -0.0221181 -0.0427259 
0.0163333 0.336009 -0.508658 -0.00251327 0 -0.0737189 -0 0 -0.0221181 -0.0762963 
0.0166666 -0.35432 -0.498524 -0.00251327 0 -1.07372 -0 0 -0.0221181 -0.0747703 
0.017 -0.41261 -0.496805 -0.00282743 -0.942479 -0.0737189 -0 0 -0.0221181 -0.0686666 
0.0173333 -0.432142 -0.486793 -0.00282743 0 -1.07372 -0 0 -0.0221181 -0.0442518 
0.0176666 -0.449232 -0.485246 -0.00282743 0 -0.0737189 -0 0 -0.0221181 -0.0503555 
0.018 -0.457167 -0.475402 -0.00282743 0 -1.07372 -0 0 -0.0221181 -0.0412 
0.0183333 -0.447707 -0.473965 -0.00314159 -0.942479 -0.0737189 -0 0 -0.0221181 -0.0488296 
0.0186666 -0.455947 -0.464228 -0.00314159 0 -1.07372 -0 0 -0.0221181 -0.0671407 
0.019 -0.454726 -0.462895 -0.00345575 -0.942479 -0.0737189 -0 0 -0.0221181 -0.0564592 
0.0193333 -0.454726 -0.45326 -0.00345575 0 -1.07372 -0 0 -0.0221181 -0.0305185 
0.0196666 -0.458083 -0.452077 -0.00345575 0 -0.0737189 -0 0 -0.0221181 -0.0427259 
0.02 -0.455031 -0.442587 -0.00345575 0 -1.07372 -0 0 -0.0221181 -0.0503555 
0.0203333 -0.439467 -0.441494 -0.00376991 -0.942479 -0.0737189 -0 0 -0.0221181 -0.0549333 
0.0206666 -0.445265 -0.432092 -0.00376991 0 -1.07372 -0 0 -0.0221181 -0.0686666 
0.021 -0.438551 -0.431083 -0.00408407 -0.942479 -0.0737189 -0 0 -0.0221181 -0.0686666 
0.0213333 -0.44557 -0.421762 -0.00408407 0 -1.07372 -0 0 -0.0221181 -0.0457778 
0.0216666 -0.42848 -0.420884 -0.00408407 0 -0.0737189 -0 0 -0.0221181 -0.0747703 
0.022 -0.431532 -0.411638 -0.00439823 -0.942479 -1.07372 -0 0 -0.0221181 -0.0488296 
0.0223333 -0.427259 -0.410833 -0.00439823 0 -0.0737189 -0 0 -0.0221181 -0.061037 
0.0226666 -0.418104 -0.401657 -0.00471239 -0.942479 -1.07372 -0 0 -0.0221181 -0.0534074 
0.023 -0.409864 -0.40092 -0.00471239 0 -0.0737189 -0 0 -0.0221181 -0.0671407 
