0.000333333 -0.00152593 0.52 -0 0 0.000749014 -0 0 0.000749014 -0.0106815 
0.000666666 -0.00518815 0.520005 -0 0 0.000748419 -0 0 0.000748419 -0.0183111 
0.000999999 -0.00061037 0.520018 -0 0 0.000748419 -0 0 0.000748419 -0.0152593 
0.00133333 0.0521867 0.520037 -0 0 0.000748419 -0 0 0.000748419 -0.0106815 
0.00166667 0.443739 0.520063 -0 0 0.000748419 -0 0 0.000748419 -0.0183111 
0.002 0.45381 0.520097 -0 0 0.000748419 -0 0 0.000748419 -0.00457778 
0.00233333 0.470595 0.520139 -0 0 0.000748419 -0 0 0.000748419 -0.019837 
0.00266666 0.477615 0.520189 -0 0 0.000748419 -0 0 0.000748419 0.00457778 
0.003 0.487381 0.520247 -0 0 0.000748419 -0 0 0.000748419 -0.0061037 
0.00333333 0.489212 0.520314 -0 0 0.000748419 -0 0 0.000748419 -0.0152593 
0.00366666 0.490127 0.52039 -0 0 0.000748419 -0 0 0.000748419 0.0137333 
0.004 0.501419 0.520475 -0 0 0.000748419 -0 0 0.000748419 -0.0137333 
0.00433333 0.493179 0.520569 -0 0 0.000748419 -0 0 0.000748419 0 
0.00466666 0.498978 0.520621 0.000314159 0.942479 0.000749014 -0 0 0.000748419 0 
0.00499999 0.501724 0.520684 0.000314159 0 0.000748419 -0 0 0.000748419 0.00152593 
0.00533333 0.499588 0.520759 0.000314159 0 0.000748419 -0 0 0.000748419 0.00305185 
0.00566666 0.504776 0.520844 0.000314159 0 0.000748419 -0 0 0.000748419 -0.0152593 
0.00599999 0.498978 0.520942 0.000314159 0 0.000748419 -0 0 0.000748419 -0.00305185 
0.00633333 0.500504 0.521051 0.000314159 0 0.000748419 -0 0 0.000748419 -0.00915555 
0.00666666 0.502029 0.521172 0.000314159 0 0.000748419 -0 0 0.000748419 -0.00305185 
0.00699999 0.506607 0.521253 0.000628319 0.942479 0.000749014 -0 0 0.000748419 -0.0228889 
0.00733333 0.502945 0.521348 0.000628319 0 0.000748419 -0 0 0.000748419 -0.0167852 
0.00766666 0.505997 0.521456 0.000628319 0 0.000748419 -0 0 0.000748419 0.0137333 
0.00799999 0.499588 0.521578 0.000628319 0 0.000748419 -0 0 0.000748419 -0.00457778 
0.00833333 0.498367 0.521714 0.000628319 0 0.000748419 -0 0 0.000748419 -0.0152593 
0.00866666 0.498672 0.521811 0.000942478 0.942479 0.000749014 -0 0 0.000748419 -0.0061037 
0.00899999 0.503555 0.521924 0.000942478 0 0.000748419 -0 0 0.000748419 0.00152593 
0.00933332 0.503555 0.522052 0.000942478 0 0.000748419 -0 0 0.000748419 -0.0137333 
0.00966666 0.502945 0.522196 0.000942478 0 0.000748419 -0 0 0.000748419 -0.0106815 
0.00999999 0.51088 0.522355 0.000942478 0 0.000748419 -0 0 0.000748419 0 
0.0103333 0.51088 0.522477 0.00125664 0.942479 0.000749014 -0 0 0.000748419 -0.019837 
0.0106667 0.497757 0.522616 0.00125664 0 0.000748419 -0 0 0.000748419 -0.00762963 
0.011 0.51973 0.522772 0.00125664 0 0.000748419 -0 0 0.000748419 -0.0259407 
0.0113333 0.511185 0.522892 0.0015708 0.942479 0.000749014 -0 0 0.000748419 -0.00762963 
0.0116667 0.512711 0.52303 0.0015708 0 0.000748419 -0 0 0.000748419 -0.0106815 
0.012 0.512711 0.523186 0.0015708 0 0.000748419 -0 0 0.000748419 -0.0335704 
0.0123333 0.51912 0.515016 0.00188496 0.942479 1.00075 -0 0 0.000748419 -0.0167852 
0.0126667 0.509049 0.515329 0.00188496 0 0.000748419 -0 0 0.000748419 0.00762963 
0.013 0.51149 0.507365 0.00188496 0 1.00075 -0 0 0.000748419 -0.0061037 
0.0133333 0.503861 0.507828 0.00219911 0.942479 0.000748419 -0 0 0.000748419 0.00305185 
0.0136667 0.501419 0.500012 0.00219911 0 1.00075 -0 0 0.000748419 -0.021363 
0.014 0.504776 0.500673 0.00219911 0 0.000748419 -0 0 0.000748419 0.00305185 
0.0143333 0.499283 0.493 0.00251327 0.942479 1.00075 -0 0 0.000748419 -0.00762963 
0.0146667 0.498672 0.493801 0.00251327 0 0.000748419 -0 0 0.000748419 -0.00915555 
0.015 0.495621 0.486265 0.00282743 0.942479 1.00075 -0 0 0.000748419 -0.0305185 
0.0153333 0.493179 0.487202 0.00282743 0 0.000748419 -0 0 0.000748419 -0.0183111 
0.0156667 0.487686 0.479852 0.00282743 0 1.00075 -0 0 0.000748419 -0.0228889 
0.016 0.476699 0.480919 0.00314159 0.942479 0.000748419 -0 0 0.000748419 -0.0167852 
0.0163333 0.472732 0.473698 0.00314159 0 1.00075 -0 0 0.000748419 0.00305185 
0.0166666 0.469375 0.474892 0.00345575 0.942479 0.000748419 -0 0 0.000748419 -0.0167852 
0.017 0.473342 0.467795 0.00345575 0 1.00075 -0 0 0.000748419 -0.00915555 
0.0173333 0.462661 0.469111 0.00376991 0.942479 0.000748419 -0 0 0.000748419 -0.0320444 
0.0176666 0.468764 0.462135 0.00376991 0 1.00075 -0 0 0.000748419 -0.0274667 
0.018 0.462966 0.46357 0.00408407 0.942479 0.000748419 -0 0 0.000748419 -0.0106815 
0.0183333 0.462966 0.456711 0.00408407 0 1.00075 -0 0 0.000748419 0.00305185 
0.0186666 0.450758 0.458261 0.00439823 0.942479 0.000748419 -0 0 0.000748419 0.00305185 
0.019 0.446486 0.451516 0.00439823 0 1.00075 -0 0 0.000748419 0.00305185 
0.0193333 0.447707 0.453178 0.00471239 0.942479 0.000748419 -0 0 0.000748419 -0.0167852 
0.0196666 0.446181 0.446542 0.00471239 0 1.00075 -0 0 0.000748419 -0.0259407 
0.02 0.446486 0.448312 0.00502655 0.942479 0.000748419 -0 0 0.000748419 -0.0137333 
0.0203333 0.439772 0.441783 0.00502655 0 1.00075 -0 0 0.000748419 -0.0061037 
0.0206666 0.432752 0.443659 0.00534071 0.942479 0.000748419 -0 0 0.000748419 -0.0152593 
0.021 0.437025 0.437233 0.00534071 0 1.00075 -0 0 0.000748419 -0.0167852 
0.0213333 0.432447 0.43921 0.00565487 0.942479 0.000748419 -0 0 0.000748419 -0.0259407 
0.0216666 0.42848 0.432832 0.00596903 0.942479 1.00075 -0 0 0.000748419 -0.00457778 
0.022 0.421766 0.434909 0.00596903 0 0.000748419 -0 0 0.000748419 -0.0183111 
0.0223333 0.425733 0.428629 0.00628319 0.942479 1.00075 -0 0 0.000748419 0 
0.0226666 0.425733 0.430803 0.00628319 0 0.000748419 -0 0 0.000748419 0.00305185 
0.023 0.425733 0.424618 0.00659734 0.942479 1.00075 -0 0 0.000748419 -0.0305185 
0.0233333 0.414136 0.426833 0.0069115 0.942479 0.000748419 -0 0 0.000748419 -0.0274667 
0.0236666 0.415967 0.420742 0.0069115 0 1.00075 -0 0 0.000748419 -0.0305185 
0.024 0.411084 0.423049 0.00722566 0.942479 0.000748419 -0 0 0.000748419 -0.0259407 
0.0243333 0.41139 0.417048 0.00722566 0 1.00075 -0 0 0.000748419 0 
0.0246666 0.411084 0.419444 0.00753982 0.942479 0.000748419 -0 0 0.000748419 -0.0137333 
0.025 0.407727 0.413479 0.00785398 0.942479 1.00075 -0 0 0.000748419 -0.0152593 
0.0253333 0.404981 0.415962 0.00785398 0 0.000748419 -0 0 0.000748419 -0.00762963 
0.0256666 0.404981 0.410082 0.00816814 0.942479 1.00075 -0 0 0.000748419 0 
0.026 0.401318 0.412598 0.0084823 0.942479 0.000748419 -0 0 0.000748419 -0.0152593 
0.0263333 0.405286 0.406802 0.0084823 0 1.00075 -0 0 0.000748419 -0.0396741 
0.0266666 0.404981 0.409401 0.00879646 0.942479 0.000748419 -0 0 0.000748419 -0.019837 
0.027 0.407422 0.403635 0.00911062 0.942479 1.00075 -0 0 0.000748419 -0.019837 
0.0273333 0.402234 0.406262 0.00942478 0.942479 0.000748419 -0 0 0.000748419 -0.0106815 
0.0276666 0.397046 0.400577 0.00942478 0 1.00075 -0 0 0.000748419 -0.0228889 
0.028 0.395215 0.403284 0.00973894 0.942479 0.000748419 -0 0 0.000748419 0.00152593 
0.0283333 0.393384 0.397626 0.0100531 0.942479 1.00075 -0 0 0.000748419 -0.00305185 
0.0286666 0.39491 0.400411 0.0100531 0 0.000748419 -0 0 0.000748419 -0.021363 
0.029 0.395215 0.394829 0.0103673 0.942479 1.00075 -0 0 0.000748419 -0.0167852 
0.0293333 0.384838 0.397638 0.0106814 0.942479 0.000748419 -0 0 0.000748419 -0.0167852 
0.0296666 0.388806 0.39208 0.0109956 0.942479 1.00075 -0 0 0.000748419 0.00305185 
0.03 0.382397 0.394911 0.0113097 0.942479 0.000748419 -0 0 0.000748419 -0.0137333 
