0.000333333 -0.00457778 -0.511182 -0 0 -1.06283 -0 0 -0.00123231 -0.0503555 
0.000666666 -0.00396741 -0.510833 -0 0 -0.0628299 -0 0 -0.0012307 -0.0671407 
0.000999999 -0.00396741 -0.510485 -0 0 -0.0628299 -0 0 -0.0012307 -0.0656148 
0.00133333 0.00061037 -0.510139 -0 0 -0.0628299 -0 0 -0.0012307 -0.0747703 
0.00166667 -0.443129 -0.509793 -0 0 -0.0628299 -0 0 -0.0012307 -0.0869778 
0.002 -0.455947 -0.509447 -0 0 -0.0628299 -0 0 -0.0012307 -0.0534074 
0.00233333 -0.466628 -0.509101 -0 0 -0.0628299 -0 0 -0.0012307 -0.0701926 
0.00266666 -0.475784 -0.508754 -0 0 -0.0628299 -0 0 -0.0012307 -0.0564592 
0.003 -0.476089 -0.508406 -0 0 -0.0628299 -0 0 -0.0012307 -0.0518815 
0.00333333 -0.485549 -0.508056 -0 0 -0.0628299 -0 0 -0.0012307 -0.0640889 
0.00366666 -0.487075 -0.507705 -0 0 -0.0628299 -0 0 -0.0012307 -0.0701926 
0.004 -0.495621 -0.507351 -0 0 -0.0628299 -0 0 -0.0012307 -0.0503555 
0.00433333 -0.491043 -0.506995 -0 0 -0.0628299 -0 0 -0.0012307 -0.0762963 
0.00466666 -0.493789 -0.506637 -0 0 -0.0628299 -0 0 -0.0012307 -0.0503555 
0.005 -0.494095 -0.506275 -0 0 -0.0628299 -0 0 -0.0012307 -0.0747703 
0.00533333 -0.496536 -0.505909 -0 0 -0.0628299 -0 0 -0.0012307 -0.061037 
0.00566666 -0.490127 -0.50554 -0 0 -0.0628299 -0 0 -0.0012307 -0.0701926 
0.00599999 -0.4944 -0.505166 -0 0 -0.0628299 -0 0 -0.0012307 -0.0488296 
0.00633333 -0.493789 -0.504789 -0 0 -0.0628299 -0 0 -0.0012307 -0.0686666 
0.00666666 -0.491348 -0.496062 -0.000314159 -0.942479 -1.06283 -0 0 -0.0012307 -0.0701926 
